STAMFORD,CT,Credit card/ATM fraud,1,41.0534302,-73.5387341
STAMFORD,CT,Embezzlement,1,41.0534302,-73.5387341
STAMFORD,CT,Theft from motor vehicle,1,41.0534302,-73.5387341
TITUSVILLE,NJ,Intimidation,1,40.3095516,-74.8804428
ARCATA,CA,Destruct/vandalism,2,40.866517,-124.08284
ARCATA,CA,Intimidation,1,40.866517,-124.08284
BAYONNE,NJ,Destruct/vandalism,1,40.6687141,-74.1143091
CRESCENT CITY,CA,Simple asslt,1,41.8528065,-124.149862
DELAND,FL,Destruct/vandalism,3,29.0283213,-81.3031098
DELAND,FL,Simple asslt,1,29.0283213,-81.3031098
DELAND,FL,Intimidation,1,29.0283213,-81.3031098
DELAND,FL,All other larceny,1,29.0283213,-81.3031098
DELAND,FL,Agg asslt,1,29.0283213,-81.3031098
GALT,CA,Intimidation,1,38.3012325,-121.3310372
GALT,CA,Destruct/vandalism,1,38.3012325,-121.3310372
NORTON,MA,Theft from motor vehicle,1,41.9667666,-71.1869939
PASADENA,CA,Destruct/vandalism,1,34.1476452,-118.1444779
PASADENA,CA,Agg asslt,1,34.1476452,-118.1444779
WESTMINSTER,MD,Simple asslt,1,39.5752639,-76.9959277
WESTMINSTER,MD,Agg asslt,1,39.5752639,-76.9959277
WORTHINGTON,OH,Simple asslt,1,40.0931191,-83.017962
ALBANY,NY,Simple asslt,9,42.6511674,-73.754968
ALBANY,NY,Destruct/vandalism,7,42.6511674,-73.754968
BELTON,SC,Arson,1,34.5228881,-82.4942948
BELTON,SC,Simple asslt,1,34.5228881,-82.4942948
BRATTLEBORO,VT,Intimidation,1,42.8509152,-72.5578678
GIBRALTAR,MI,Intimidation,1,42.0950426,-83.1896484
LEMOORE,CA,Destruct/vandalism,1,36.3007835,-119.7829107
MOREHEAD,KY,Burg/B & E,1,38.1839705,-83.4326841
THROOP,PA,Destruct/vandalism,1,41.4514694,-75.6118548
WADENA,MN,Intimidation,2,46.5850936,-94.9606684
CLINTON,LA,Simple asslt,1,38.5896187,-89.420064
DUBLIN,TX,Intimidation,1,32.085143,-98.3419882
GLASSBORO,NJ,Destruct/vandalism,18,39.7027677,-75.1119434
GLASSBORO,NJ,Intimidation,1,39.7027677,-75.1119434
OAK HILL,WV,Simple asslt,1,37.9723339,-81.1487136
OAK HILL,WV,Shoplifting,1,37.9723339,-81.1487136
CHICAGO,IL,Destruct/vandalism,18,41.8755546,-87.6244212
CHICAGO,IL,Intimidation,10,41.8755546,-87.6244212
CHICAGO,IL,Simple asslt,6,41.8755546,-87.6244212
CHICAGO,IL,Agg asslt,3,41.8755546,-87.6244212
CHICAGO,IL,Rape,1,41.8755546,-87.6244212
DENTON,TX,Simple asslt,2,33.1838787,-97.1413417
DENTON,TX,Agg asslt,1,33.1838787,-97.1413417
EGG HARBOR TOWNSHIP,NJ,Intimidation,1,39.3618588,-74.5820136
MEDINA,OH,Drug/Narc violations,1,41.1000764,-81.9382517
MEDINA,OH,Destruct/vandalism,1,41.1000764,-81.9382517
OVERLAND PARK,KS,Destruct/vandalism,3,38.9822282,-94.6707917
OVERLAND PARK,KS,Simple asslt,2,38.9822282,-94.6707917
OVERLAND PARK,KS,Intimidation,2,38.9822282,-94.6707917
PADUCAH,KY,Simple asslt,2,37.0833893,-88.6000478
PADUCAH,KY,All other larceny,1,37.0833893,-88.6000478
PADUCAH,KY,Destruct/vandalism,1,37.0833893,-88.6000478
PADUCAH,KY,Impersonation,1,37.0833893,-88.6000478
RIALTO,CA,Murder/non-neg manslaughter,1,34.1064001,-117.3703235
RIVER FALLS,WI,Destruct/vandalism,2,44.8595111,-92.6265897
SAINT JOSEPH,MI,Agg asslt,1,41.9031963,-85.5356726
SAINT JOSEPH,MI,Simple asslt,1,41.9031963,-85.5356726
SOUTH GATE,CA,Intimidation,2,33.9463456,-118.200981
WINSTED,CT,Destruct/vandalism,3,41.927511,-73.07178493
EAST PALO ALTO,CA,Simple asslt,1,37.4688273,-122.1410751
EAST PALO ALTO,CA,Robbery,1,37.4688273,-122.1410751
GREENBELT,MD,Simple asslt,3,39.0045544,-76.8755282
MILLINGTON,TN,Intimidation,2,35.3414745,-89.8973084
MILLINGTON,TN,Simple asslt,1,35.3414745,-89.8973084
OAKLAND,CA,Agg asslt,7,37.8044557,-122.2713563
OAKLAND,CA,Destruct/vandalism,6,37.8044557,-122.2713563
OAKLAND,CA,Simple asslt,6,37.8044557,-122.2713563
OAKLAND,CA,Intimidation,4,37.8044557,-122.2713563
OAKLAND,CA,Robbery,3,37.8044557,-122.2713563
REDLANDS,CA,Destruct/vandalism,1,34.055735,-117.1888961
REDLANDS,CA,Intimidation,1,34.055735,-117.1888961
AURORA,IL,Agg asslt,1,41.7605849,-88.3200715
BILLERICA,MA,Destruct/vandalism,1,42.5584264,-71.268947
BRIGHTON,CO,Intimidation,1,39.9852617,-104.8205283
BUCKHANNON,WV,Intimidation,1,38.9939426,-80.2322698
BUCKHANNON,WV,Shoplifting,1,38.9939426,-80.2322698
CHATHAM,NJ,Destruct/vandalism,1,40.7409242,-74.3836711
CHATHAM,NJ,Simple asslt,1,40.7409242,-74.3836711
CHESTER,SC,Robbery,1,34.6859896,-81.1545073
DETROIT,MI,Intimidation,3,42.3486635,-83.0567375
DETROIT,MI,Simple asslt,2,42.3486635,-83.0567375
DETROIT,MI,Agg asslt,2,42.3486635,-83.0567375
DETROIT,MI,Robbery,1,42.3486635,-83.0567375
GRAND JUNCTION,CO,Destruct/vandalism,1,39.063956,-108.5507317
GRAND JUNCTION,CO,Intimidation,1,39.063956,-108.5507317
GRAND JUNCTION,CO,Simple asslt,1,39.063956,-108.5507317
MIDLAND PARK,NJ,Destruct/vandalism,2,40.9892643,-74.1406988
CASTLE ROCK,CO,Intimidation,1,39.3724232,-104.8586706
CHEEKTOWAGA,NY,Simple asslt,1,42.8916763,-78.7747132
COLUMBIA,SC,Agg asslt,2,34.0007493,-81.0343313
COLUMBIA,SC,Robbery,1,34.0007493,-81.0343313
NORTHVILLE,MI,Intimidation,1,42.4310806,-83.4832262
WEST OLIVE,MI,Simple asslt,1,42.921341,-86.1471466
WEST OLIVE,MI,Agg asslt,1,42.921341,-86.1471466
