Destruct/vandalism,Grocery/supermarket,OH,2
Intimidation,Specialty store,OK,1
Destruct/vandalism,Govt/public building,MN,1
Simple asslt,Drug store/dr office/hosp,VT,1
Simple asslt,Industrial site,MA,1
Destruct/vandalism,Convenience store,NJ,2
Agg asslt,Service/gas station,ME,1
Intimidation,Drug store/dr office/hosp,MN,2
Intimidation,Bank,MO,1
Impersonation,Residence/home,AR,1
Destruct/vandalism,Restaurant,CA,22
Arson,Highway/road/alley,CA,2
Intimidation,Office building,DC,3
Intimidation,Highway/road/alley,FL,9
Destruct/vandalism,Church/Synagogue/Temple,IL,9
Destruct/vandalism,Field/woods,KS,5
Theft from building,School/college,MA,1
Burg/B & E,Residence/home,MI,25
Shoplifting,Gambling facility/casino/race track,MI,1
Agg asslt,School/college,MO,2
Robbery,Field/woods,WA,1
Intimidation,Jail/prison,CA,7
Destruct/vandalism,Department store,MI,1
Intimidation,Shopping mall,SC,1
Intimidation,Drug store/dr office/hosp,VA,1
Intimidation,School--college/university,DE,1
Agg asslt,Other/unknown,TN,2
Burg/B & E,Specialty store,UT,1
Simple asslt,Office building,AZ,2
Destruct/vandalism,Restaurant,KS,1
Simple asslt,Convenience store,FL,1
Simple asslt,Drug store/dr office/hosp,WI,1
Robbery,Highway/road/alley,AZ,11
Simple asslt,Govt/public building,CT,3
Rape,Other/unknown,IL,1
Destruct/vandalism,Church/Synagogue/Temple,MI,31
Destruct/vandalism,Highway/road/alley,MT,5
Burg/B & E,Residence/home,OH,60
Destruct/vandalism,Church/Synagogue/Temple,OR,18
Destruct/vandalism,Parking lot/garage,SD,6
Theft of mv parts,Residence/home,TN,1
Agg asslt,Bar,DC,2
Simple asslt,Grocery/supermarket,DC,2
Arson,Residence/home,LA,1
Intimidation,Department store,OK,2
Statutory rape,Residence/home,TN,2
Intimidation,Park/playground,CT,2
Embezzlement,Other/unknown,OH,1
Simple asslt,Gambling facility/casino/race track,WA,1
Theft from building,School--college/university,WI,1
Destruct/vandalism,Other/unknown,AZ,23
Destruct/vandalism,Govt/public building,AZ,6
Arson,Church/Synagogue/Temple,CA,14
Simple asslt,Parking lot/garage,CO,7
Intimidation,Department store,MN,1
Destruct/vandalism,Residence/home,NC,73
Destruct/vandalism,Parking lot/garage,OH,38
Simple asslt,School/college,OH,2
Destruct/vandalism,Office building,RI,2
Agg asslt,School--elementary/secondary,SC,1
Simple asslt,School/college,WA,10
All other larceny,Bank,WV,1
Drug/Narc violations,Residence/home,SD,1
Intimidation,Residence/home,VT,2
Robbery,Service/gas station,DC,1
Intimidation,Service/gas station,GA,1
Agg asslt,Office building,IN,1
Intimidation,Hotel/motel,MA,6
Agg asslt,School--college/university,MI,1
Intimidation,Drug store/dr office/hosp,TX,1
Embezzlement,Department store,ID,1
Robbery,Park/playground,MN,1
Robbery,Bank,MA,1
Intimidation,Other/unknown,NB,2
Agg asslt,Drug store/dr office/hosp,OH,1
Drug/Narc violations,Highway/road/alley,SC,1
Intimidation,School/college,AR,6
All other larceny,Highway/road/alley,CT,3
Intimidation,Restaurant,MA,20
Motor vehicle theft,Parking lot/garage,MI,3
Simple asslt,Parking lot/garage,MI,38
Theft from building,Residence/home,MI,5
Robbery,Parking lot/garage,NV,1
Agg asslt,Highway/road/alley,TN,26
Intimidation,Residence/home,UT,8
Burg/B & E,Residence/home,WA,26
Burg/B & E,School--elementary/secondary,CA,3
Simple asslt,School/college,MD,8
Robbery,Highway/road/alley,NM,2
Intimidation,Grocery/supermarket,OH,9
Simple asslt,Convenience store,OR,1
Simple asslt,Grocery/supermarket,SC,3
Destruct/vandalism,Highway/road/alley,AR,1
Rape,Highway/road/alley,NV,1
Arson,School/college,PA,2
Robbery,Other/unknown,WV,1
Agg asslt,Hotel/motel,MN,1
Robbery,Convenience store,NV,2
Motor vehicle theft,Parking lot/garage,KS,1
Theft from motor vehicle,School--college/university,OH,1
Intimidation,Other/unknown,AZ,28
Destruct/vandalism,Service/gas station,AZ,1
Simple asslt,Hotel/motel,CO,1
Simple asslt,Bar,MI,20
Intimidation,Parking lot/garage,MN,7
Theft from motor vehicle,Highway/road/alley,MO,1
Theft from building,Residence/home,MT,6
Destruct/vandalism,Grocery/supermarket,NC,4
Intimidation,Specialty store,NJ,23
Destruct/vandalism,Residence/home,SD,10
Intimidation,Department store,VA,1
Robbery,Convenience store,AL,1
Motor vehicle theft,Highway/road/alley,OH,4
Simple asslt,Govt/public building,UT,1
Destruct/vandalism,Drug store/dr office/hosp,CO,1
Destruct/vandalism,Park/playground,SD,1
Motor vehicle theft,Parking lot/garage,CT,4
Motor vehicle theft,Residence/home,MA,3
Impersonation,Other/unknown,ND,1
All other larceny,Parking lot/garage,TX,1
Agg asslt,School/college,AZ,8
Agg asslt,Parking lot/garage,CO,15
Agg asslt,School--elementary/secondary,CO,1
All other larceny,School--college/university,MS,1
Intimidation,School/college,NJ,200
Murder/non-neg manslaughter,Other/unknown,NY,3
Intimidation,Drug store/dr office/hosp,TN,1
Intimidation,Grocery/supermarket,WA,6
Simple asslt,Residence/home,WI,14
Agg asslt,Specialty store,GA,1
Intimidation,Other/unknown,NM,1
Theft from motor vehicle,Other/unknown,OH,3
Simple asslt,Jail/prison,WA,5
Rape,Residence/home,CO,2
Intimidation,School--elementary/secondary,UT,1
Destruct/vandalism,Drug store/dr office/hosp,WA,3
Intimidation,Arena/stadium/fairgrounds/coliseum,CO,1
Destruct/vandalism,Park/playground,MA,7
Intimidation,Lake/waterway,NC,1
Agg asslt,Liquor store,NV,1
Simple asslt,Lake/waterway,IN,1
Destruct/vandalism,Specialty store,TN,1
Intimidation,Parking lot/garage,CA,43
Simple asslt,Restaurant,CA,32
Destruct/vandalism,Church/Synagogue/Temple,CT,14
Simple asslt,Bar,FL,7
Drug/Narc violations,Field/woods,KY,4
Counterfeit/forgery,Bank,KY,1
Intimidation,Other/unknown,OR,3
Agg asslt,Highway/road/alley,AL,2
Agg asslt,Grocery/supermarket,AZ,2
Simple asslt,Drug store/dr office/hosp,CO,2
Intimidation,Govt/public building,LA,1
Intimidation,School/college,ND,1
Destruct/vandalism,Restaurant,NV,1
Theft of mv parts,Other/unknown,TN,1
Destruct/vandalism,School--college/university,VT,2
All other larceny,Department store,PA,1
Motor vehicle theft,Highway/road/alley,CA,1
Destruct/vandalism,Field/woods,ID,1
Intimidation,Restaurant,NC,4
Agg asslt,Residence/home,OR,4
Burg/B & E,Residence/home,TN,15
Drug equip violations,Other/unknown,TN,4
Simple asslt,Church/Synagogue/Temple,CO,1
Agg asslt,Church/Synagogue/Temple,CT,1
Intimidation,Office building,IN,3
Agg asslt,Liquor store,MI,1
Agg asslt,Other/unknown,MO,3
Intimidation,Bar,NV,1
Shoplifting,Convenience store,WI,1
Agg asslt,Parking lot/garage,CT,1
Intimidation,Church/Synagogue/Temple,OH,1
All other larceny,School/college,AZ,1
Drug/Narc violations,Residence/home,SC,1
Destruct/vandalism,Parking lot/garage,AZ,26
Simple asslt,Jail/prison,CO,15
Intimidation,Other/unknown,DC,5
Robbery,Parking lot/garage,FL,1
Agg asslt,Parking lot/garage,KY,3
Intimidation,Parking lot/garage,MI,17
Simple asslt,Shopping mall,MO,1
Destruct/vandalism,Parking lot/garage,OR,11
Intimidation,Other/unknown,RI,1
Drug/Narc violations,School--college/university,TN,1
Agg asslt,Bar,WY,1
Robbery,Govt/public building,CA,1
Simple asslt,Farm facility,CA,1
Destruct/vandalism,Field/woods,NB,3
Destruct/vandalism,Hotel/motel,NC,3
Intimidation,Specialty store,TN,1
Simple asslt,Jail/prison,FL,6
Agg asslt,Convenience store,GA,1
Prostitution,Office building,MA,1
Burg/B & E,Church/Synagogue/Temple,NC,1
Destruct/vandalism,Restaurant,WI,1
Intimidation,Farm facility,CA,1
Burg/B & E,Restaurant,KY,3
Shoplifting,Convenience store,OH,4
Simple asslt,Bank,DC,1
Pornography/obscene material,Residence/home,IN,1
Simple asslt,Shelter--mission/homeless,TX,1
Destruct/vandalism,Residence/home,IN,26
Intimidation,School/college,KY,6
Intimidation,Office building,ME,2
Simple asslt,Department store,NC,4
Simple asslt,Restaurant,ME,1
Simple asslt,Bar,WI,3
Burg/B & E,Office building,KY,2
Agg asslt,Restaurant,MD,3
Drug/Narc violations,Service/gas station,UT,1
Impersonation,Residence/home,WA,3
Simple asslt,Govt/public building,CA,6
Agg asslt,Highway/road/alley,FL,38
Motor vehicle theft,Residence/home,KY,5
Destruct/vandalism,School/college,NH,5
Simple asslt,Residence/home,NV,27
Arson,Residence/home,TX,2
Destruct/vandalism,Residence/home,UT,30
Intimidation,School/college,WA,11
Simple asslt,Arena/stadium/fairgrounds/coliseum,AL,1
Burg/B & E,Industrial site,KY,1
Intimidation,Restaurant,GA,7
Intimidation,Grocery/supermarket,MN,1
Simple asslt,Convenience store,SD,1
Impersonation,Convenience store,WA,1
Destruct/vandalism,Shopping mall,KS,1
Destruct/vandalism,Field/woods,TN,2
Intimidation,Park/playground,TX,1
Simple asslt,School--college/university,CO,1
All other larceny,School/college,CT,1
False pretenses/swindle/conf game,Highway/road/alley,MA,1
Burg/B & E,School--college/university,MI,23
Agg asslt,School--elementary/secondary,ND,1
False pretenses/swindle/conf game,Department store,OH,1
Burg/B & E,Restaurant,WA,3
Agg asslt,Service/gas station,CA,5
Intimidation,Jail/prison,IL,2
Simple asslt,Field/woods,MA,3
Agg asslt,Church/Synagogue/Temple,MI,1
Simple asslt,Highway/road/alley,MO,38
Impersonation,Residence/home,TN,1
Intimidation,Other/unknown,UT,2
Theft from building,Grocery/supermarket,CO,1
Intimidation,Shopping mall,KY,2
Intimidation,Restaurant,OR,1
Intimidation,Bar,OR,3
Destruct/vandalism,Department store,IL,1
All other larceny,Govt/public building,WI,1
Agg asslt,Parking lot/garage,GA,1
Agg asslt,Bar,KS,1
Simple asslt,Restaurant,SC,4
Robbery,Highway/road/alley,SC,2
Intimidation,School--college/university,WI,1
Agg asslt,Office building,AZ,1
Simple asslt,Residence/home,CT,27
Robbery,Park/playground,KY,3
Intimidation,Terminal,MI,4
Agg asslt,Service/gas station,MI,5
Simple asslt,Hotel/motel,NV,1
Destruct/vandalism,Church/Synagogue/Temple,TN,17
Theft from building,Department store,TN,1
Agg asslt,Residence/home,WA,31
All other larceny,Convenience store,WA,1
Simple asslt,Tribal lands,AL,1
Destruct/vandalism,School/college,CA,2
Agg asslt,Amusement park,CA,1
Simple asslt,Field/woods,UT,1
Destruct/vandalism,Department store,WA,1
Simple asslt,Highway/road/alley,IA,3
Rape,Highway/road/alley,CO,1
Destruct/vandalism,School--elementary/secondary,TX,1
Simple asslt,Specialty store,TX,1
Agg asslt,Shopping mall,CA,4
Arson,Highway/road/alley,FL,1
Theft from motor vehicle,Hotel/motel,KS,1
Arson,Residence/home,MO,4
Theft from motor vehicle,Parking lot/garage,MT,1
Agg asslt,Residence/home,NV,12
Simple asslt,Residence/home,OK,9
Simple asslt,School/college,CO,4
Simple asslt,Field/woods,NB,1
Intimidation,Rental store,NC,1
Simple asslt,Hotel/motel,SC,4
Agg asslt,Terminal,TX,1
Simple asslt,School--college/university,WA,3
Intimidation,Drug store/dr office/hosp,AZ,2
All other larceny,Convenience store,CT,1
Destruct/vandalism,Highway/road/alley,DE,1
Theft of mv parts,Residence/home,KS,1
Agg asslt,Govt/public building,KS,2
Theft from motor vehicle,Residence/home,VT,3
Shoplifting,Residence/home,WA,1
Intimidation,Terminal,NC,1
All other larceny,Residence/home,AZ,3
Theft from motor vehicle,Residence/home,CO,3
Intimidation,School--college/university,CT,9
Intimidation,Residence/home,GA,44
Theft from motor vehicle,Parking lot/garage,MI,2
Agg asslt,Bar,NV,3
Simple asslt,Drug store/dr office/hosp,TX,5
Intimidation,Park/playground,UT,1
Simple asslt,Park/playground,WA,5
Agg asslt,Convenience store,CO,5
Agg asslt,Hotel/motel,ND,2
Burg/B & E,Highway/road/alley,DC,1
Motor vehicle theft,Other/unknown,KS,1
Murder/non-neg manslaughter,Service/gas station,TX,1
Agg asslt,Residence/home,CO,23
Simple asslt,Hotel/motel,ND,2
Intimidation,Office building,NH,1
Agg asslt,Highway/road/alley,NJ,15
All other larceny,Church/Synagogue/Temple,NY,11
Simple asslt,Highway/road/alley,WA,92
Burg/B & E,Church/Synagogue/Temple,AR,1
Intimidation,Jail/prison,CO,7
Simple asslt,Parking lot/garage,MO,12
Theft from building,Rental store,ND,1
Theft from motor vehicle,Residence/home,OH,7
Theft from building,Residence/home,SC,2
Simple asslt,Other/unknown,SD,1
Intimidation,Department store,IN,1
All other larceny,Residence/home,MT,5
Intimidation,Lake/waterway,MA,1
Simple asslt,Rest area,MI,5
Simple asslt,Highway/road/alley,MN,35
Destruct/vandalism,Church/Synagogue/Temple,MO,11
Intimidation,Service/gas station,TX,3
Intimidation,Other/unknown,WA,32
Destruct/vandalism,Specialty store,CT,1
Simple asslt,Parking lot/garage,SC,3
Simple asslt,Office building,WA,2
Shoplifting,Shopping mall,OH,2
Agg asslt,Church/Synagogue/Temple,CO,1
Intimidation,School--college/university,NV,1
Agg asslt,Liquor store,AZ,1
Robbery,School--college/university,CA,1
All other larceny,Office building,FL,1
Intimidation,Govt/public building,ME,2
Intimidation,School--elementary/secondary,CA,61
Shoplifting,Grocery/supermarket,KY,1
Intimidation,Residence/home,ME,38
Destruct/vandalism,Highway/road/alley,NC,16
Intimidation,Other/unknown,NH,6
All other larceny,Other/unknown,SC,3
Agg asslt,Bar,WI,7
All other larceny,Highway/road/alley,MA,3
Agg asslt,Jail/prison,AZ,2
Robbery,Parking lot/garage,AZ,2
Theft from building,Govt/public building,CT,1
Intimidation,Department store,SC,1
Drug/Narc violations,Field/woods,UT,1
Burg/B & E,Residence/home,IA,2
All other larceny,Construction site,OH,2
Theft of mv parts,Parking lot/garage,OH,1
Agg asslt,School--college/university,PA,1
Simple asslt,Dock/wharf/freight/modal terminal,TN,1
All other larceny,Residence/home,AR,1
Agg asslt,Terminal,CA,27
Intimidation,Highway/road/alley,CT,42
Destruct/vandalism,Bank,DC,1
Theft from building,Residence/home,KS,4
Intimidation,Office building,NC,8
Theft from building,Office building,WA,3
Intimidation,Hotel/motel,CA,4
Destruct/vandalism,Field/woods,CO,6
Intimidation,Bank,MI,1
Simple asslt,Grocery/supermarket,PA,1
Simple asslt,Grocery/supermarket,WV,1
Theft of mv parts,Highway/road/alley,ID,1
Burg/B & E,Residence/home,NH,2
Impersonation,Residence/home,CO,1
Destruct/vandalism,School--college/university,UT,1
Counterfeit/forgery,Restaurant,WA,1
Agg asslt,Terminal,FL,1
Destruct/vandalism,Church/Synagogue/Temple,ND,1
Robbery,Park/playground,TN,1
Stolen property offenses,School--elementary/secondary,UT,1
Theft from building,Residence/home,WV,1
Intimidation,Convenience store,CA,13
Destruct/vandalism,Service/gas station,CA,3
Intimidation,School/college,IA,4
Destruct/vandalism,Church/Synagogue/Temple,KY,13
Agg asslt,Park/playground,KY,3
Intimidation,Convenience store,NC,8
False pretenses/swindle/conf game,Highway/road/alley,ND,1
Intimidation,Residence/home,PA,37
Intimidation,Church/Synagogue/Temple,VA,3
Agg asslt,Parking lot/garage,WA,14
Intimidation,Parking lot/garage,WV,1
Burg/B & E,Bank,OH,1
Arson,Church/Synagogue/Temple,UT,1
Destruct/vandalism,School/college,LA,2
Destruct/vandalism,Department store,NC,2
All other larceny,Construction site,ND,1
Burg/B & E,Church/Synagogue/Temple,NH,1
Robbery,Highway/road/alley,WV,2
All other larceny,Specialty store,MA,2
Agg asslt,Govt/public building,MI,1
Stolen property offenses,Highway/road/alley,OH,1
Intimidation,Terminal,OH,1
Theft from motor vehicle,Department store,UT,1
Robbery,Highway/road/alley,IA,1
Agg asslt,Department store,CA,4
Intimidation,Highway/road/alley,ID,6
Simple asslt,School/college,IL,6
Destruct/vandalism,Parking lot/garage,IL,13
Weapon law violations,Residence/home,MI,4
Simple asslt,School/college,ND,4
Arson,Residence/home,NY,7
Shoplifting,Grocery/supermarket,TN,7
Intimidation,Church/Synagogue/Temple,IN,2
Destruct/vandalism,Govt/public building,KY,4
Intimidation,School--college/university,TN,4
Agg asslt,Park/playground,IL,2
Agg asslt,School--college/university,MA,2
Theft of mv parts,Residence/home,MO,1
Drug equip violations,Residence/home,MT,2
Agg asslt,Park/playground,TX,1
Intimidation,Grocery/supermarket,TX,1
Theft from building,Residence/home,OK,1
False pretenses/swindle/conf game,Residence/home,CO,1
Intimidation,Residence/home,FL,27
Arson,Residence/home,KY,3
Burg/B & E,Residence/home,MA,17
Simple asslt,Residence/home,NC,23
Agg asslt,Restaurant,NV,2
All other larceny,Residence/home,PA,3
Simple asslt,School--elementary/secondary,SC,6
Simple asslt,Amusement park,SC,1
Simple asslt,Govt/public building,TX,3
Simple asslt,Highway/road/alley,WV,5
Robbery,Residence/home,MO,2
Destruct/vandalism,Office building,SC,4
All other larceny,Park/playground,UT,1
Impersonation,Service/gas station,OH,1
Destruct/vandalism,Arena/stadium/fairgrounds/coliseum,MT,1
Agg asslt,Hotel/motel,MT,1
Destruct/vandalism,Specialty store,MN,1
Agg asslt,Grocery/supermarket,OR,1
Simple asslt,Highway/road/alley,CO,49
Agg asslt,Highway/road/alley,ID,4
Destruct/vandalism,Highway/road/alley,LA,4
All other larceny,Restaurant,MI,1
Destruct/vandalism,Restaurant,NJ,10
Destruct/vandalism,Church/Synagogue/Temple,NV,3
Simple asslt,Parking lot/garage,VA,23
Simple asslt,Govt/public building,FL,2
Robbery,Parking lot/garage,NM,1
Burg/B & E,Office building,OH,2
Credit card/ATM fraud,Residence/home,WA,6
Agg asslt,Hotel/motel,ID,1
Agg asslt,Restaurant,TX,3
Intimidation,Bar,TX,1
Agg asslt,Drug store/dr office/hosp,IL,2
Agg asslt,Hotel/motel,TX,1
Intimidation,Specialty store,MA,13
All other larceny,School/college,ND,2
Destruct/vandalism,School/college,CO,2
Destruct/vandalism,Govt/public building,ND,1
Intimidation,Church/Synagogue/Temple,NH,1
Destruct/vandalism,Govt/public building,PA,2
Intimidation,Grocery/supermarket,VA,2
Agg asslt,Park/playground,TN,2
Destruct/vandalism,Industrial site,AR,1
Destruct/vandalism,Shelter--mission/homeless,AZ,1
All other larceny,Industrial site,MT,1
Simple asslt,Church/Synagogue/Temple,MN,1
Counterfeit/forgery,Highway/road/alley,WA,1
Simple asslt,Other/unknown,AR,4
Destruct/vandalism,Shopping mall,CA,7
All other larceny,Other/unknown,DC,1
Simple asslt,Field/woods,KS,2
Sodomy,Residence/home,KY,1
Burg/B & E,Residence/home,UT,8
Destruct/vandalism,School--elementary/secondary,VA,23
Intimidation,Church/Synagogue/Temple,WA,7
Agg asslt,Parking lot/garage,WI,4
Intimidation,Service/gas station,AR,1
Destruct/vandalism,Convenience store,AZ,1
Arson,Residence/home,FL,1
Destruct/vandalism,Office building,IN,2
Destruct/vandalism,Community center,MT,1
Agg asslt,Shelter--mission/homeless,OR,1
All other larceny,Grocery/supermarket,WA,2
Arson,Convenience store,CA,1
Destruct/vandalism,Church/Synagogue/Temple,CO,22
Simple asslt,Church/Synagogue/Temple,FL,1
Simple asslt,Highway/road/alley,MA,89
Destruct/vandalism,School/college,NC,7
Destruct/vandalism,Other/unknown,TN,6
Simple asslt,Hotel/motel,AL,2
Burg/B & E,Specialty store,AL,1
Destruct/vandalism,Govt/public building,MD,2
Simple asslt,Restaurant,NJ,4
Destruct/vandalism,Field/woods,SC,1
All other larceny,Highway/road/alley,DC,1
Arson,Parking lot/garage,MI,1
Theft from building,Grocery/supermarket,MT,1
Agg asslt,Other/unknown,NC,3
Motor vehicle theft,Residence/home,OH,3
Simple asslt,Parking lot/garage,RI,2
Murder/non-neg manslaughter,Residence/home,MI,1
Agg asslt,Parking lot/garage,UT,2
Simple asslt,Parking lot/garage,WI,2
Simple asslt,Department store,RI,1
Theft from motor vehicle,Shopping mall,VT,1
Simple asslt,Other/unknown,CA,28
Burg/B & E,Residence/home,IN,4
Intimidation,Church/Synagogue/Temple,KY,6
Simple asslt,School--elementary/secondary,KY,19
Agg asslt,Terminal,MI,2
Destruct/vandalism,Rest area,MI,9
Simple asslt,Other/unknown,MO,6
Burg/B & E,Residence/home,MO,16
Arson,Church/Synagogue/Temple,NY,8
Intimidation,Church/Synagogue/Temple,TN,5
Intimidation,Church/Synagogue/Temple,UT,1
Simple asslt,Restaurant,AL,2
Simple asslt,Church/Synagogue/Temple,CA,4
Simple asslt,Bar,OR,2
Agg asslt,Gambling facility/casino/race track,CA,1
Theft from motor vehicle,Park/playground,OH,1
Destruct/vandalism,Park/playground,MD,2
Simple asslt,Grocery/supermarket,MO,3
Simple asslt,School/college,WV,1
Intimidation,Govt/public building,DE,1
Agg asslt,Restaurant,IL,5
Intimidation,Residence/home,MS,1
Agg asslt,Govt/public building,CA,4
Intimidation,Grocery/supermarket,CT,1
Counterfeit/forgery,School/college,MA,1
Destruct/vandalism,Govt/public building,MT,2
Robbery,Highway/road/alley,NB,1
Shoplifting,Department store,OH,4
Intimidation,Department store,UT,1
Intimidation,Drug store/dr office/hosp,CO,6
Drug/Narc violations,Highway/road/alley,CT,4
Simple asslt,Gambling facility/casino/race track,CT,1
Intimidation,Office building,WA,4
Sex asslt w/object,Govt/public building,CO,1
Intimidation,Church/Synagogue/Temple,GA,3
Burg/B & E,Residence/home,NM,1
Intimidation,Office building,WI,1
Motor vehicle theft,Bank,TN,1
Burg/B & E,Rental store,WA,2
Destruct/vandalism,Church/Synagogue/Temple,AZ,37
Intimidation,Parking lot/garage,CT,10
Destruct/vandalism,Drug store/dr office/hosp,FL,1
Simple asslt,Highway/road/alley,IL,37
Intimidation,Residence/home,IN,48
Agg asslt,Field/woods,MA,2
Intimidation,Grocery/supermarket,NC,7
Simple asslt,Parking lot/garage,ND,3
Agg asslt,Terminal,NV,2
Simple asslt,Other/unknown,NY,838
Agg asslt,Residence/home,NY,17
Simple asslt,Terminal,OH,1
Simple asslt,Jail/prison,SD,2
Simple asslt,Highway/road/alley,UT,7
Destruct/vandalism,Parking lot/garage,WI,7
Simple asslt,Jail/prison,WI,3
Motor vehicle theft,Specialty store,ND,1
Simple asslt,Restaurant,NV,4
Agg asslt,Convenience store,DC,2
Intimidation,Residence/home,MT,2
Simple asslt,School--elementary/secondary,OK,2
All other larceny,Bank,OH,1
Intimidation,School--college/university,UT,1
Agg asslt,Residence/home,CA,124
Intimidation,School--college/university,CA,20
Agg asslt,Convenience store,CA,10
Robbery,Parking lot/garage,CA,10
Robbery,School--elementary/secondary,CA,1
Agg asslt,School/college,KS,2
Burg/B & E,Convenience store,KY,1
Agg asslt,Bar,KY,2
All other larceny,Residence/home,NJ,11
Simple asslt,Other/unknown,TX,14
False pretenses/swindle/conf game,Residence/home,WA,3
Robbery,Parking lot/garage,WI,1
False pretenses/swindle/conf game,Convenience store,WV,1
All other larceny,Grocery/supermarket,AL,1
Intimidation,Parking lot/garage,CO,6
Destruct/vandalism,Govt/public building,GA,1
Simple asslt,Service/gas station,IL,2
Destruct/vandalism,Other/unknown,KS,6
Agg asslt,School/college,ME,1
Intimidation,Bar,ME,2
Simple asslt,Restaurant,WV,2
Destruct/vandalism,Parking lot/garage,LA,4
Burg/B & E,Church/Synagogue/Temple,MD,1
False pretenses/swindle/conf game,Other/unknown,UT,1
Arson,Church/Synagogue/Temple,WA,1
Rape,Residence/home,KS,1
Burg/B & E,Abandoned/condemned structure,KY,2
False pretenses/swindle/conf game,Parking lot/garage,OH,1
Agg asslt,Govt/public building,TX,1
Impersonation,School--elementary/secondary,WI,1
All other larceny,Specialty store,UT,1
Agg asslt,Convenience store,WA,1
Robbery,Terminal,CA,6
Agg asslt,Highway/road/alley,CO,44
Simple asslt,Highway/road/alley,CT,23
Weapon law violations,Residence/home,MA,1
Destruct/vandalism,Office building,NC,9
Intimidation,School/college,NH,1
Destruct/vandalism,Other/unknown,NY,956
Simple asslt,Jail/prison,OK,8
All other larceny,Office building,TN,1
Intimidation,Other/unknown,AL,2
Agg asslt,Office building,MA,2
Destruct/vandalism,Parking lot/garage,MD,9
Theft of mv parts,Highway/road/alley,WA,1
Theft from building,Office building,MO,1
Robbery,Bar,OH,1
Impersonation,Highway/road/alley,VA,1
Purse-snatching,Restaurant,WA,1
Theft from building,Residence/home,ID,1
Destruct/vandalism,School--elementary/secondary,NH,2
Agg asslt,Specialty store,TX,1
Simple asslt,Shopping mall,TX,1
Sodomy,Residence/home,WV,1
Destruct/vandalism,Hotel/motel,WA,1
Robbery,Terminal,WA,1
Burg/B & E,Residence/home,CT,3
Simple asslt,Restaurant,CT,4
Intimidation,Highway/road/alley,MI,91
Intimidation,Other/unknown,NC,11
Destruct/vandalism,Govt/public building,OR,2
Destruct/vandalism,School/college,WA,25
Theft from building,Service/gas station,WA,1
Simple asslt,Grocery/supermarket,MA,4
Intimidation,Govt/public building,TN,7
Simple asslt,Field/woods,ND,1
Agg asslt,Drug store/dr office/hosp,AL,1
Destruct/vandalism,Park/playground,AZ,3
Simple asslt,Service/gas station,DC,1
Impersonation,Residence/home,MT,4
Agg asslt,Park/playground,OR,1
Theft from building,Other/unknown,WV,1
Simple asslt,School/college,IA,1
Agg asslt,Parking lot/garage,MI,18
Intimidation,School--elementary/secondary,OH,21
Drug equip violations,Highway/road/alley,OH,4
Destruct/vandalism,Restaurant,OH,10
Intimidation,Residence/home,SD,3
Theft from motor vehicle,Residence/home,TN,2
All other larceny,Residence/home,TX,4
Destruct/vandalism,Office building,VT,1
Destruct/vandalism,School--elementary/secondary,AL,1
Intimidation,Office building,DE,1
Theft from building,Other/unknown,UT,1
Murder/non-neg manslaughter,Residence/home,AR,1
Intimidation,Daycare facility,CT,1
Weapon law violations,Residence/home,ND,1
Intimidation,Parking lot/garage,ME,1
Robbery,Restaurant,NV,1
Destruct/vandalism,Industrial site,OH,1
Kidnapping/abduction,Construction site,WA,1
Intimidation,School--elementary/secondary,IN,1
Simple asslt,Other/unknown,AL,3
Agg asslt,Restaurant,DC,1
Intimidation,Parking lot/garage,DE,2
Robbery,Highway/road/alley,FL,3
Simple asslt,Terminal,ME,1
Simple asslt,Convenience store,MI,5
Agg asslt,Highway/road/alley,NH,1
Destruct/vandalism,Church/Synagogue/Temple,NJ,34
Arson,Church/Synagogue/Temple,NJ,2
Destruct/vandalism,Field/woods,OR,1
Robbery,Convenience store,CA,1
Simple asslt,Specialty store,ID,1
Drug/Narc violations,Highway/road/alley,WA,3
Theft from motor vehicle,Highway/road/alley,WV,2
Destruct/vandalism,Arena/stadium/fairgrounds/coliseum,OR,1
Destruct/vandalism,Church/Synagogue/Temple,FL,26
All other larceny,Grocery/supermarket,MI,1
Intimidation,Other/unknown,MN,17
Destruct/vandalism,Church/Synagogue/Temple,RI,7
Destruct/vandalism,Govt/public building,SC,3
Theft from building,Grocery/supermarket,TN,1
Drug/Narc violations,Highway/road/alley,UT,19
Simple asslt,Convenience store,AZ,6
Destruct/vandalism,Field/woods,VA,2
Agg asslt,Parking lot/garage,AL,1
Simple asslt,Parking lot/garage,CT,7
Theft of mv parts,Other/unknown,KS,1
Simple asslt,Office building,IN,2
Simple asslt,Church/Synagogue/Temple,NB,1
Destruct/vandalism,Grocery/supermarket,NM,1
Kidnapping/abduction,Other/unknown,OH,1
Destruct/vandalism,School--college/university,WI,4
Destruct/vandalism,Office building,DC,2
Weapon law violations,Park/playground,KY,1
Intimidation,Restaurant,AZ,7
Robbery,Field/woods,CA,5
Theft from motor vehicle,Other/unknown,CO,1
All other larceny,Parking lot/garage,CO,2
Robbery,Highway/road/alley,IL,6
Burg/B & E,Residence/home,KY,43
Drug/Narc violations,Parking lot/garage,MI,1
Destruct/vandalism,Drug store/dr office/hosp,NJ,26
Simple asslt,Jail/prison,TN,6
Rape,Residence/home,AZ,1
Theft from building,Residence/home,MA,7
